Iteration,X1,X2,Y1,ID, Fitness
    10,   -2.7582,    -2.5121,    10.2947,    84,    0.0885
    10,   1.2569,    0.7050,    5.5547,    85,    0.1526
    10,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    10,   0.8756,    -1.9540,    5.6407,    87,    0.1506
    10,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    10,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    10,   2.0982,    -1.8638,    7.1836,    90,    0.1222
    10,   1.3362,    1.8102,    7.2394,    91,    0.1214
    10,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    10,   1.3917,    1.8782,    7.3759,    93,    0.1194
    10,   -0.1559,    1.2387,    4.5864,    94,    0.1790
    10,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    10,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    10,   -1.2344,    -1.3011,    6.3018,    97,    0.1370
    10,   3.9777,    2.0885,    9.6146,    98,    0.0942
    10,   0.8862,    -1.3233,    5.5838,    99,    0.1519
    10,   0.7695,    1.4360,    6.1630,    100,    0.1396
    11,   1.1718,    -0.7287,    5.0798,    1,    0.1645
    11,   3.1084,    -4.2429,    11.7044,    2,    0.0787
    11,   -3.4839,    2.3866,    11.2948,    3,    0.0813
    11,   4.4950,    3.7638,    13.3561,    4,    0.0697
    11,   1.3781,    0.7993,    5.9405,    5,    0.1441
    11,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    11,   -1.0333,    0.3957,    4.5182,    7,    0.1812
    11,   1.0514,    0.8260,    4.1424,    8,    0.1945
    11,   1.9684,    -0.0974,    5.1249,    9,    0.1633
    11,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    11,   -0.0538,    2.8733,    7.1238,    11,    0.1231
    11,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    11,   -0.1512,    1.3948,    5.4162,    13,    0.1559
    11,   -3.4715,    4.5843,    13.4527,    14,    0.0692
    11,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    11,   2.0036,    -1.1433,    6.0366,    16,    0.1421
    11,   -4.7546,    -2.2673,    12.2619,    17,    0.0754
    11,   1.0555,    0.8837,    3.9347,    18,    0.2026
    11,   1.7429,    0.7559,    6.4341,    19,    0.1345
    11,   1.6326,    4.9397,    11.9985,    20,    0.0769
    11,   3.2699,    -1.2955,    9.7399,    21,    0.0931
    11,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    11,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    11,   -0.9928,    1.9474,    5.3922,    24,    0.1564
    11,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    11,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    11,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    11,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    11,   1.0378,    1.2254,    5.0252,    29,    0.1660
    11,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    11,   1.7357,    0.5708,    6.6637,    31,    0.1305
    11,   -0.6605,    -1.4949,    6.3807,    32,    0.1355
    11,   0.7032,    0.8442,    4.4531,    33,    0.1834
    11,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    11,   0.7820,    1.1496,    4.8045,    35,    0.1723
    11,   -1.0252,    2.9614,    7.2165,    36,    0.1217
    11,   -1.2860,    0.2858,    5.3183,    37,    0.1583
    11,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    11,   0.1160,    2.0035,    5.2665,    39,    0.1596
    11,   2.1845,    0.1932,    6.5969,    40,    0.1316
    11,   1.2511,    -2.1403,    7.2631,    41,    0.1210
    11,   2.2449,    0.2076,    7.0193,    42,    0.1247
    11,   -1.0489,    1.1584,    4.5696,    43,    0.1795
    11,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    11,   0.2392,    -2.1580,    6.6466,    45,    0.1308
    11,   1.1894,    2.0827,    6.6126,    46,    0.1314
    11,   0.3803,    -1.2195,    5.2602,    47,    0.1597
    11,   -4.6052,    -4.4016,    14.1459,    48,    0.0660
    11,   -3.0301,    2.5758,    10.2739,    49,    0.0887
    11,   -2.4824,    1.4554,    9.0285,    50,    0.0997
    11,   -1.1242,    1.6242,    6.5929,    51,    0.1317
    11,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    11,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    11,   0.7431,    0.1605,    3.4797,    54,    0.2232
    11,   1.4016,    1.4369,    7.2416,    55,    0.1213
    11,   1.8714,    3.6249,    10.4942,    56,    0.0870
    11,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    11,   4.8052,    2.9141,    11.8644,    58,    0.0777
    11,   -0.5395,    -1.6290,    6.5915,    59,    0.1317
    11,   4.5057,    -4.1038,    13.3683,    60,    0.0696
    11,   -3.0262,    1.0216,    7.2999,    61,    0.1205
    11,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    11,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    11,   -3.7793,    1.5840,    10.8034,    64,    0.0847
    11,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    11,   -0.5889,    -1.7377,    6.6596,    66,    0.1306
    11,   -0.4801,    1.6947,    6.6146,    67,    0.1313
    11,   -4.8893,    -1.3134,    11.7346,    68,    0.0785
    11,   1.0633,    0.4513,    4.7483,    69,    0.1740
    11,   1.7821,    1.1295,    6.3198,    70,    0.1366
    11,   -1.7867,    -2.9568,    8.6335,    71,    0.1038
    11,   0.8409,    4.9442,    10.7825,    72,    0.0849
    11,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    11,   1.5711,    0.9858,    6.2845,    74,    0.1373
    11,   -4.6292,    4.8764,    13.9777,    75,    0.0668
    11,   2.0078,    0.4315,    6.7134,    76,    0.1296
    11,   -1.7118,    0.9630,    6.1244,    77,    0.1404
    11,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    11,   1.0838,    0.0306,    3.0445,    79,    0.2472
    11,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    11,   1.2812,    1.8880,    6.9058,    81,    0.1265
    11,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    11,   -2.0106,    -0.6819,    6.5672,    83,    0.1321
    11,   -4.4561,    4.0226,    13.1472,    84,    0.0707
    11,   1.2569,    0.7050,    5.5547,    85,    0.1526
    11,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    11,   0.8756,    -1.9540,    5.6407,    87,    0.1506
    11,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    11,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    11,   2.0982,    -1.8638,    7.1836,    90,    0.1222
    11,   1.3362,    1.8102,    7.2394,    91,    0.1214
    11,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    11,   0.7062,    -2.9466,    8.2892,    93,    0.1077
    11,   -0.1559,    1.2387,    4.5864,    94,    0.1790
    11,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    11,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    11,   -1.2344,    -1.3011,    6.3018,    97,    0.1370
    11,   -3.9951,    -3.1384,    10.6923,    98,    0.0855
    11,   0.8862,    -1.3233,    5.5838,    99,    0.1519
    11,   0.7695,    1.4360,    6.1630,    100,    0.1396
    12,   1.1718,    -0.7287,    5.0798,    1,    0.1645
    12,   1.5509,    1.7115,    7.7395,    2,    0.1144
    12,   1.6503,    -1.3858,    7.4604,    3,    0.1182
    12,   3.1033,    -2.9879,    9.3909,    4,    0.0962
    12,   1.3781,    0.7993,    5.9405,    5,    0.1441
    12,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    12,   -1.0333,    0.3957,    4.5182,    7,    0.1812
    12,   1.0514,    0.8260,    4.1424,    8,    0.1945
    12,   1.9684,    -0.0974,    5.1249,    9,    0.1633
    12,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    12,   -0.0538,    2.8733,    7.1238,    11,    0.1231
    12,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    12,   -0.1512,    1.3948,    5.4162,    13,    0.1559
    12,   -4.9909,    -4.8695,    12.9409,    14,    0.0717
    12,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    12,   2.0036,    -1.1433,    6.0366,    16,    0.1421
    12,   3.1210,    -1.8182,    8.9498,    17,    0.1005
    12,   1.0555,    0.8837,    3.9347,    18,    0.2026
    12,   1.7429,    0.7559,    6.4341,    19,    0.1345
    12,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    12,   -4.5500,    -4.3927,    14.1206,    21,    0.0661
    12,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    12,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    12,   -0.9928,    1.9474,    5.3922,    24,    0.1564
    12,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    12,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    12,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    12,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    12,   1.0378,    1.2254,    5.0252,    29,    0.1660
    12,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    12,   1.7357,    0.5708,    6.6637,    31,    0.1305
    12,   -0.6605,    -1.4949,    6.3807,    32,    0.1355
    12,   0.7032,    0.8442,    4.4531,    33,    0.1834
    12,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    12,   0.7820,    1.1496,    4.8045,    35,    0.1723
    12,   -1.0252,    2.9614,    7.2165,    36,    0.1217
    12,   -1.2860,    0.2858,    5.3183,    37,    0.1583
    12,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    12,   0.1160,    2.0035,    5.2665,    39,    0.1596
    12,   2.1845,    0.1932,    6.5969,    40,    0.1316
    12,   -1.3049,    0.0672,    4.7598,    41,    0.1736
    12,   2.2449,    0.2076,    7.0193,    42,    0.1247
    12,   -1.0489,    1.1584,    4.5696,    43,    0.1795
    12,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    12,   0.2392,    -2.1580,    6.6466,    45,    0.1308
    12,   1.1894,    2.0827,    6.6126,    46,    0.1314
    12,   0.3803,    -1.2195,    5.2602,    47,    0.1597
    12,   -0.6423,    4.8286,    11.7487,    48,    0.0784
    12,   -4.3257,    -2.0655,    11.3071,    49,    0.0813
    12,   4.5173,    -4.5243,    14.2496,    50,    0.0656
    12,   -1.1242,    1.6242,    6.5929,    51,    0.1317
    12,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    12,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    12,   0.7431,    0.1605,    3.4797,    54,    0.2232
    12,   1.4016,    1.4369,    7.2416,    55,    0.1213
    12,   -2.5767,    -1.3750,    9.0348,    56,    0.0997
    12,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    12,   -3.6887,    4.6841,    13.4337,    58,    0.0693
    12,   -0.5395,    -1.6290,    6.5915,    59,    0.1317
    12,   -0.5507,    -0.7618,    4.5624,    60,    0.1798
    12,   -1.2790,    -1.6961,    7.1345,    61,    0.1229
    12,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    12,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    12,   -2.2992,    -4.8205,    12.2566,    64,    0.0754
    12,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    12,   -0.5889,    -1.7377,    6.6596,    66,    0.1306
    12,   -0.4801,    1.6947,    6.6146,    67,    0.1313
    12,   -2.6148,    2.7881,    10.2965,    68,    0.0885
    12,   1.0633,    0.4513,    4.7483,    69,    0.1740
    12,   1.7821,    1.1295,    6.3198,    70,    0.1366
    12,   2.4978,    -3.6646,    11.5667,    71,    0.0796
    12,   1.4656,    3.1469,    9.6477,    72,    0.0939
    12,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    12,   1.5711,    0.9858,    6.2845,    74,    0.1373
    12,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    12,   2.0078,    0.4315,    6.7134,    76,    0.1296
    12,   -1.7118,    0.9630,    6.1244,    77,    0.1404
    12,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    12,   1.0838,    0.0306,    3.0445,    79,    0.2472
    12,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    12,   1.2812,    1.8880,    6.9058,    81,    0.1265
    12,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    12,   -2.0106,    -0.6819,    6.5672,    83,    0.1321
    12,   -0.8568,    2.1477,    6.4549,    84,    0.1341
    12,   1.2569,    0.7050,    5.5547,    85,    0.1526
    12,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    12,   0.8756,    -1.9540,    5.6407,    87,    0.1506
    12,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    12,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    12,   2.0982,    -1.8638,    7.1836,    90,    0.1222
    12,   1.3362,    1.8102,    7.2394,    91,    0.1214
    12,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    12,   -1.6527,    1.0993,    6.4872,    93,    0.1336
    12,   -0.1559,    1.2387,    4.5864,    94,    0.1790
    12,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    12,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    12,   -1.2344,    -1.3011,    6.3018,    97,    0.1370
    12,   3.2455,    4.4343,    12.8822,    98,    0.0720
    12,   0.8862,    -1.3233,    5.5838,    99,    0.1519
    12,   0.7695,    1.4360,    6.1630,    100,    0.1396
    13,   1.1718,    -0.7287,    5.0798,    1,    0.1645
    13,   -0.1815,    4.5789,    11.4634,    2,    0.0802
    13,   -4.1146,    1.2094,    10.1610,    3,    0.0896
    13,   4.4661,    -0.8551,    11.3712,    4,    0.0808
    13,   1.3781,    0.7993,    5.9405,    5,    0.1441
    13,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    13,   -1.0333,    0.3957,    4.5182,    7,    0.1812
    13,   1.0514,    0.8260,    4.1424,    8,    0.1945
    13,   1.9684,    -0.0974,    5.1249,    9,    0.1633
    13,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    13,   -1.2190,    -4.6945,    11.7172,    11,    0.0786
    13,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    13,   -0.1512,    1.3948,    5.4162,    13,    0.1559
    13,   3.3209,    4.5951,    13.2145,    14,    0.0704
    13,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    13,   2.0036,    -1.1433,    6.0366,    16,    0.1421
    13,   -4.5498,    0.6338,    11.8286,    17,    0.0780
    13,   1.0555,    0.8837,    3.9347,    18,    0.2026
    13,   1.7429,    0.7559,    6.4341,    19,    0.1345
    13,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    13,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    13,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    13,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    13,   -0.9928,    1.9474,    5.3922,    24,    0.1564
    13,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    13,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    13,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    13,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    13,   1.0378,    1.2254,    5.0252,    29,    0.1660
    13,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    13,   1.7357,    0.5708,    6.6637,    31,    0.1305
    13,   -0.6605,    -1.4949,    6.3807,    32,    0.1355
    13,   0.7032,    0.8442,    4.4531,    33,    0.1834
    13,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    13,   0.7820,    1.1496,    4.8045,    35,    0.1723
    13,   -3.2126,    -0.8994,    8.5593,    36,    0.1046
    13,   -1.2860,    0.2858,    5.3183,    37,    0.1583
    13,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    13,   0.1160,    2.0035,    5.2665,    39,    0.1596
    13,   2.1845,    0.1932,    6.5969,    40,    0.1316
    13,   -1.3049,    0.0672,    4.7598,    41,    0.1736
    13,   2.2449,    0.2076,    7.0193,    42,    0.1247
    13,   -1.0489,    1.1584,    4.5696,    43,    0.1795
    13,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    13,   0.2392,    -2.1580,    6.6466,    45,    0.1308
    13,   1.1894,    2.0827,    6.6126,    46,    0.1314
    13,   0.3803,    -1.2195,    5.2602,    47,    0.1597
    13,   1.1215,    -1.3534,    6.0595,    48,    0.1417
    13,   -0.8610,    -3.0769,    7.8428,    49,    0.1131
    13,   -4.1798,    3.3471,    12.4100,    50,    0.0746
    13,   -1.1242,    1.6242,    6.5929,    51,    0.1317
    13,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    13,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    13,   0.7431,    0.1605,    3.4797,    54,    0.2232
    13,   3.1737,    -2.1230,    9.2618,    55,    0.0974
    13,   2.1633,    0.6688,    7.1834,    56,    0.1222
    13,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    13,   3.3120,    -3.3973,    11.9395,    58,    0.0773
    13,   -0.5395,    -1.6290,    6.5915,    59,    0.1317
    13,   -0.5507,    -0.7618,    4.5624,    60,    0.1798
    13,   -2.5201,    1.5158,    9.1531,    61,    0.0985
    13,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    13,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    13,   4.4199,    -3.2290,    12.8067,    64,    0.0724
    13,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    13,   -0.5889,    -1.7377,    6.6596,    66,    0.1306
    13,   -0.4801,    1.6947,    6.6146,    67,    0.1313
    13,   4.4313,    -1.7835,    11.8356,    68,    0.0779
    13,   1.0633,    0.4513,    4.7483,    69,    0.1740
    13,   1.7821,    1.1295,    6.3198,    70,    0.1366
    13,   -0.1594,    -4.1479,    9.8329,    71,    0.0923
    13,   -4.4942,    -4.3365,    13.9808,    72,    0.0668
    13,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    13,   1.5711,    0.9858,    6.2845,    74,    0.1373
    13,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    13,   2.0078,    0.4315,    6.7134,    76,    0.1296
    13,   -1.7118,    0.9630,    6.1244,    77,    0.1404
    13,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    13,   1.0838,    0.0306,    3.0445,    79,    0.2472
    13,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    13,   1.2812,    1.8880,    6.9058,    81,    0.1265
    13,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    13,   -2.0106,    -0.6819,    6.5672,    83,    0.1321
    13,   -0.8568,    2.1477,    6.4549,    84,    0.1341
    13,   1.2569,    0.7050,    5.5547,    85,    0.1526
    13,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    13,   0.8756,    -1.9540,    5.6407,    87,    0.1506
    13,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    13,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    13,   0.7856,    -1.9601,    6.0682,    90,    0.1415
    13,   1.8992,    -2.6535,    8.9859,    91,    0.1001
    13,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    13,   -1.6527,    1.0993,    6.4872,    93,    0.1336
    13,   -0.1559,    1.2387,    4.5864,    94,    0.1790
    13,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    13,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    13,   -1.2344,    -1.3011,    6.3018,    97,    0.1370
    13,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    13,   0.8862,    -1.3233,    5.5838,    99,    0.1519
    13,   0.7695,    1.4360,    6.1630,    100,    0.1396
    14,   1.1718,    -0.7287,    5.0798,    1,    0.1645
    14,   3.6455,    -0.8707,    9.9073,    2,    0.0917
    14,   -2.1324,    -4.7650,    11.6919,    3,    0.0788
    14,   0.5810,    0.9063,    4.5633,    4,    0.1797
    14,   1.3781,    0.7993,    5.9405,    5,    0.1441
    14,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    14,   -1.0333,    0.3957,    4.5182,    7,    0.1812
    14,   1.0514,    0.8260,    4.1424,    8,    0.1945
    14,   1.9684,    -0.0974,    5.1249,    9,    0.1633
    14,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    14,   3.2359,    3.7501,    11.7459,    11,    0.0785
    14,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    14,   -0.1512,    1.3948,    5.4162,    13,    0.1559
    14,   -1.7438,    4.4292,    11.8921,    14,    0.0776
    14,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    14,   2.0036,    -1.1433,    6.0366,    16,    0.1421
    14,   -0.8173,    2.0947,    6.3085,    17,    0.1368
    14,   1.0555,    0.8837,    3.9347,    18,    0.2026
    14,   1.7429,    0.7559,    6.4341,    19,    0.1345
    14,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    14,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    14,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    14,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    14,   -0.9928,    1.9474,    5.3922,    24,    0.1564
    14,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    14,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    14,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    14,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    14,   1.0378,    1.2254,    5.0252,    29,    0.1660
    14,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    14,   -3.4464,    4.9411,    13.1925,    31,    0.0705
    14,   -0.6605,    -1.4949,    6.3807,    32,    0.1355
    14,   0.7032,    0.8442,    4.4531,    33,    0.1834
    14,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    14,   0.7820,    1.1496,    4.8045,    35,    0.1723
    14,   -2.3721,    -4.6726,    12.6269,    36,    0.0734
    14,   -1.2860,    0.2858,    5.3183,    37,    0.1583
    14,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    14,   0.1160,    2.0035,    5.2665,    39,    0.1596
    14,   2.1845,    0.1932,    6.5969,    40,    0.1316
    14,   -1.3049,    0.0672,    4.7598,    41,    0.1736
    14,   -2.8189,    1.8362,    8.6941,    42,    0.1032
    14,   -1.0489,    1.1584,    4.5696,    43,    0.1795
    14,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    14,   0.2392,    -2.1580,    6.6466,    45,    0.1308
    14,   1.1894,    2.0827,    6.6126,    46,    0.1314
    14,   0.3803,    -1.2195,    5.2602,    47,    0.1597
    14,   1.1215,    -1.3534,    6.0595,    48,    0.1417
    14,   -0.2527,    1.0060,    3.8130,    49,    0.2078
    14,   2.9306,    -1.1197,    7.6180,    50,    0.1160
    14,   -1.1242,    1.6242,    6.5929,    51,    0.1317
    14,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    14,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    14,   0.7431,    0.1605,    3.4797,    54,    0.2232
    14,   0.5023,    -3.6449,    10.3856,    55,    0.0878
    14,   3.3205,    0.3958,    9.7117,    56,    0.0934
    14,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    14,   4.7340,    -3.4690,    13.4149,    58,    0.0694
    14,   -0.5395,    -1.6290,    6.5915,    59,    0.1317
    14,   -0.5507,    -0.7618,    4.5624,    60,    0.1798
    14,   1.3986,    -3.5992,    10.6882,    61,    0.0856
    14,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    14,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    14,   1.8668,    2.0400,    6.9231,    64,    0.1262
    14,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    14,   -0.5889,    -1.7377,    6.6596,    66,    0.1306
    14,   -0.4801,    1.6947,    6.6146,    67,    0.1313
    14,   0.3479,    2.3165,    7.7465,    68,    0.1143
    14,   1.0633,    0.4513,    4.7483,    69,    0.1740
    14,   1.7821,    1.1295,    6.3198,    70,    0.1366
    14,   -2.9057,    2.2726,    9.4374,    71,    0.0958
    14,   4.1151,    -2.7629,    11.2815,    72,    0.0814
    14,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    14,   1.5711,    0.9858,    6.2845,    74,    0.1373
    14,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    14,   -3.0759,    1.6602,    9.3251,    76,    0.0969
    14,   -1.7118,    0.9630,    6.1244,    77,    0.1404
    14,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    14,   1.0838,    0.0306,    3.0445,    79,    0.2472
    14,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    14,   0.8175,    1.6096,    6.3898,    81,    0.1353
    14,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    14,   -2.0106,    -0.6819,    6.5672,    83,    0.1321
    14,   -0.8568,    2.1477,    6.4549,    84,    0.1341
    14,   1.2569,    0.7050,    5.5547,    85,    0.1526
    14,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    14,   0.8756,    -1.9540,    5.6407,    87,    0.1506
    14,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    14,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    14,   0.7856,    -1.9601,    6.0682,    90,    0.1415
    14,   2.0243,    0.3483,    6.5331,    91,    0.1327
    14,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    14,   -1.6527,    1.0993,    6.4872,    93,    0.1336
    14,   -0.1559,    1.2387,    4.5864,    94,    0.1790
    14,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    14,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    14,   -1.2344,    -1.3011,    6.3018,    97,    0.1370
    14,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    14,   0.8862,    -1.3233,    5.5838,    99,    0.1519
    14,   0.7695,    1.4360,    6.1630,    100,    0.1396
    15,   1.1718,    -0.7287,    5.0798,    1,    0.1645
    15,   1.4576,    -3.8745,    10.7028,    2,    0.0854
    15,   -2.3121,    -1.9641,    8.3494,    3,    0.1070
    15,   0.5810,    0.9063,    4.5633,    4,    0.1797
    15,   1.3781,    0.7993,    5.9405,    5,    0.1441
    15,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    15,   -1.0333,    0.3957,    4.5182,    7,    0.1812
    15,   1.0514,    0.8260,    4.1424,    8,    0.1945
    15,   1.9684,    -0.0974,    5.1249,    9,    0.1633
    15,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    15,   -1.4720,    -0.8038,    6.2200,    11,    0.1385
    15,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    15,   -0.1512,    1.3948,    5.4162,    13,    0.1559
    15,   -4.2199,    2.0282,    10.6062,    14,    0.0862
    15,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    15,   2.0036,    -1.1433,    6.0366,    16,    0.1421
    15,   -0.8173,    2.0947,    6.3085,    17,    0.1368
    15,   1.0555,    0.8837,    3.9347,    18,    0.2026
    15,   1.7429,    0.7559,    6.4341,    19,    0.1345
    15,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    15,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    15,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    15,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    15,   -0.9928,    1.9474,    5.3922,    24,    0.1564
    15,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    15,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    15,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    15,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    15,   1.0378,    1.2254,    5.0252,    29,    0.1660
    15,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    15,   -0.0136,    0.7285,    3.1379,    31,    0.2417
    15,   -0.6605,    -1.4949,    6.3807,    32,    0.1355
